"ID","step","angle","time","max_dep","distance_km","exposure","dtoshore","noland"
218,1.44463674576419,0.369694544824863,"2017-09-08 20:09:00",NA,66.0617277568064,0.01513735764952,0.572494535739952,0
218,0.929984779921938,-2.82188292495446,"2017-09-08 20:39:00",253.5,66.3317030886793,0.0150757473943205,1.2982403210259,0
218,1.82582689421949,-0.650284234378992,"2017-09-08 21:09:00",253.5,67.3580300522132,0.0148460398741596,0.60333087878552,0
218,2.08784288578721,-0.0493976999871593,"2017-09-08 21:39:00",253.5,69.8851919931277,0.0143091829825457,0.245169923751221,0
218,0.865998909573575,0.15605923354721,"2017-09-08 22:09:00",239,72.7553593950129,0.0137446919143189,0,0
218,1.36448418707673,2.99175017854213,"2017-09-08 22:39:00",247,74.7700045647166,0.0133743471840296,0,0
218,2.30817744882767,0.0503212205303914,"2017-09-08 23:09:00",6.5,75.0093582689671,0.013331669848637,0,0
218,2.11484230884861,0.0196253625290405,"2017-09-08 23:39:00",6.5,418.658561578602,0.00238858127307699,0.355475872280981,0
218,0.240161807926026,1.76598679005629,"2017-09-09 00:09:00",NA,73.0553816332774,0.0136882455151598,0.825097403578935,0
218,2.03065736448652,1.27066945761403,"2017-09-09 00:39:00",NA,41.476755998413,0.0241098894050022,1.0434771778559,0
218,1.70435040453227,0.288086900917958,"2017-09-09 01:09:00",NA,75.1998967573623,0.0132978905971982,0.801115342449946,0
218,1.86012589162436,-0.417182617537614,"2017-09-09 01:39:00",NA,76.0427377583163,0.0131504996989753,0.127900894531616,0
218,1.99318663399346,0.074228091480485,"2017-09-09 02:09:00",NA,77.533474182424,0.0128976549876658,0.145525531764004,0
218,1.04771150634219,0.0363228712232764,"2017-09-09 02:39:00",NA,79.1225276079132,0.0126386255625634,0.0181020077799772,0
218,1.62691310992792,2.92167571471027,"2017-09-09 03:09:00",NA,79.9554862205564,0.0125069591502641,0,0
218,0.498481601371415,-2.39335033658361,"2017-09-09 03:39:00",NA,78.5330732361095,0.0127334886919999,0,0
218,1.99510879130817,-0.722774017822134,"2017-09-09 04:09:00",NA,78.8257574790976,0.0126862085691365,0,0
218,4.58070880197507,0.068075548977514,"2017-09-09 04:39:00",NA,80.6914361495352,0.0123928888580794,0,0
218,4.21982438065775,0.143253888979827,"2017-09-09 05:09:00",NA,84.7977011515737,0.0117927725211858,0,0
218,3.61176904851206,-0.262364493367201,"2017-09-09 05:39:00",NA,88.2675056826672,0.0113291974466246,0,0
218,2.3682070930562,-0.282400198749411,"2017-09-09 06:09:00",NA,86.304494388142,0.0115868820863795,0,0
218,2.41732466844197,-0.125561541048194,"2017-09-09 06:39:00",NA,84.9031293687174,0.0117781288797637,0.132966481543223,0
218,1.21315769270238,-0.192026250259978,"2017-09-09 07:09:00",NA,40.5447225669481,0.0246641223983907,0,0
218,0.124406267865678,-2.67954538160236,"2017-09-09 07:39:00",NA,40.5640125168,0.0246523935369027,0,0
218,0.412621489908502,-0.699614004567858,"2017-09-09 08:09:00",NA,88.2882678545139,0.0113265332337005,0,0
218,0.235995145264155,0.808116091721022,"2017-09-09 08:39:00",NA,87.523354744785,0.0114255218268994,0,0
218,0.242739649301686,-0.345427030834741,"2017-09-09 09:09:00",NA,86.5220364130823,0.0115577492331052,0,0
218,0.0967503985249611,-2.69887858869403,"2017-09-09 09:39:00",NA,85.2347490800971,0.0117323041458159,0,0
218,0.116367988358022,0.0574956849291479,"2017-09-09 10:09:00",NA,84.3556088501049,0.0118545762828521,0,0
218,0.302462239133438,2.81619110476139,"2017-09-09 10:39:00",NA,83.6082806501183,0.0119605377867388,0,0
218,0.40087987541564,2.69507374931229,"2017-09-09 11:09:00",NA,82.5992858182016,0.0121066422075485,0,0
218,0.262116474440691,2.73869643312608,"2017-09-09 11:39:00",NA,82.3849622958643,0.0121381374966072,0,0
218,0.0254840407713799,2.49867800236964,"2017-09-09 12:09:00",NA,81.8193325356456,0.0122220503273397,0,0
218,1.95794649552434,-1.72927058223504,"2017-09-09 12:39:00",NA,81.7661506662239,0.012229999723016,0,0
218,0.772988080486259,-3.09161839924205,"2017-09-09 13:09:00",NA,79.907450584184,0.0125144775948831,0.607276799325034,0
218,0.619423874050908,-3.03242038639799,"2017-09-09 13:39:00",NA,42.0944726499598,0.0237560880811024,0.370055644797994,0
218,1.02061001870762,-3.07096692346369,"2017-09-09 14:09:00",NA,41.9140947837043,0.0238583227231902,0.671316814716721,0
218,0.327712362481446,-0.976797722888939,"2017-09-09 14:39:00",NA,82.601831253379,0.0121062691326119,0.0575668379950036,0
218,1.75523641419696,-2.37390751168825,"2017-09-09 15:09:00",NA,59.5573122680586,0.0167905495046376,0.122546476548081,0
218,0.555800582407456,2.82575519311946,"2017-09-09 15:39:00",NA,41.6017565557799,0.024037446559719,0.680869493325216,0
218,0.503879113625788,1.49893930273256,"2017-09-09 16:09:00",NA,58.348266551031,0.0171384697285807,0.858137582973772,0
218,1.06849243127242,2.27172492909148,"2017-09-09 16:39:00",NA,42.0454881107746,0.023783764796959,0.395379263470042,0
218,0.728132605378234,3.0126590313561,"2017-09-09 17:09:00",NA,41.7805375814773,0.0239345891146057,0.713001170035934,0
218,NA,NA,"2017-09-09 17:39:00",NA,88.0614446792177,0.0113557074113729,0.587151076807976,0
219,1.04095420345269,NA,"2017-09-29",NA,416.500750869917,0.00240095605568866,4.94220494833036,0
219,0.49877981479411,2.95026498140486,"2017-09-29 00:30:00",NA,559.65001901776,0.0017868309944045,4.58346711696725,0
219,1.63020450687703,0.892323017636156,"2017-09-29 01:00:00",NA,387.116951520065,0.00258319868472143,4.66375277060139,0
219,1.00261632715833,-0.00286441365934922,"2017-09-29 01:30:00",NA,372.587218935134,0.00268393532890911,6.07619226078018,0
219,0.770324976487881,-0.412325577055173,"2017-09-29 02:00:00",NA,553.841477161864,0.00180557080181942,6.94338314941856,0
219,1.07604144181555,-0.283150457910774,"2017-09-29 02:30:00",NA,553.400884762945,0.00180700831446694,7.40107501073611,0
219,2.15343565881836,-0.411267346569573,"2017-09-29 03:00:00",NA,328.647360255875,0.00304277508640699,7.77428035769461,0
219,2.06429686604497,-0.19923909081481,"2017-09-29 03:30:00",NA,313.436348223484,0.00319044043764505,6.84313335430799,0
219,1.23622937257571,-0.0737309091034455,"2017-09-29 04:00:00",NA,296.332274721661,0.00337459023300543,5.66035809771187,0
219,0.571050028955336,-2.57727672432385,"2017-09-29 04:30:00",NA,280.32450762977,0.00356729423501109,5.12073364680213,0
219,2.6568056741921,-0.413353601782625,"2017-09-29 05:00:00",NA,125.193884789517,0.00798761059041547,5.03417495131944,0
219,2.44497823111275,-0.617574008407245,"2017-09-29 05:30:00",NA,253.217395250507,0.00394917576263157,6.3380451635356,0
219,1.55118245320092,-0.299103234132378,"2017-09-29 06:00:00",NA,240.818393138169,0.00415250673741624,8.68631548632862,0
219,0.275354096421291,1.91728756493186,"2017-09-29 06:30:00",NA,227.879287540175,0.00438828825030314,10.192115194767,0
219,2.05853283572971,0.721752426393046,"2017-09-29 07:00:00",NA,214.148360405199,0.00466965984753681,9.99096806409673,0
219,2.69024133123272,0.219709095546285,"2017-09-29 07:30:00",NA,198.642151293471,0.00503417826220888,7.94061999535047,0
219,1.00210578855987,0.13419802735964,"2017-09-29 08:00:00",NA,182.289657229762,0.00548577475648867,5.31014023748359,0
219,1.40787019565065,-1.98783066948635,"2017-09-29 08:30:00",NA,167.257045364193,0.00597882138729974,4.36456519355437,0
219,2.34843292521975,-0.100583749889557,"2017-09-29 09:00:00",NA,559.101149431326,0.00178858512635347,4.49123186229524,0
219,1.72793975085654,0.135081201219807,"2017-09-29 09:30:00",NA,553.266292051479,0.00180744790414044,4.93386074288752,0
219,0.602773348213098,2.11051520726795,"2017-09-29 10:00:00",NA,133.786412733793,0.00747460059333373,5.02687959837454,0
219,0.761159239413461,1.81439313482025,"2017-09-29 10:30:00",NA,121.343790486865,0.00824104798430741,4.49598513317648,0
219,0.776819669344326,-0.494378569666106,"2017-09-29 11:00:00",NA,110.743607212576,0.00902986660061079,5.00166443451594,0
219,0.996651328545491,-0.325707128131299,"2017-09-29 11:30:00",NA,101.625188032321,0.00984008019431126,5.18211907426564,0
219,0.357881618791693,2.54971682301248,"2017-09-29 12:00:00",NA,88.1043934805065,0.0113501717734571,5.09214833608155,0
219,1.14807193901916,1.16592056938411,"2017-09-29 12:30:00",NA,75.172135397119,0.0133028015596099,5.31721960468327,0
219,2.92709395307356,-0.0993565746619968,"2017-09-29 13:00:00",NA,67.4817588683768,0.0148188194375683,4.78595635700402,0
219,3.82808131416136,-0.096964037159976,"2017-09-29 13:30:00",NA,63.8695522937396,0.0156569126303085,3.69325231906365,0
219,3.8441371289259,-0.138917746709852,"2017-09-29 14:00:00",NA,61.1398126851633,0.0163559545913144,2.60915028728067,0
219,3.68227177409836,-0.371294452413898,"2017-09-29 14:30:00",NA,54.1348516354035,0.0184723883005161,1.24061365969911,0
219,3.62008705983473,-0.13705391931766,"2017-09-29 15:00:00",NA,44.9400126817985,0.0222518851314214,1.15668129520466,1
219,3.2542823213268,0.189295876980203,"2017-09-29 15:30:00",NA,39.7477512859419,0.0251586559653674,1.05665296875628,1
219,3.37755528477003,0.0372384752933618,"2017-09-29 16:00:00",NA,29.5310421339329,0.0338626722167363,0.352611231007324,1
219,4.11455481828089,-0.232743182954512,"2017-09-29 16:30:00",NA,522.265119606317,0.00191473633305973,0,0
219,NA,NA,"2017-09-29 17:00:00",NA,520.27649936241,0.00192205490969798,0,0
220,2.5293737101315,NA,"2017-09-10 00:05:00",NA,118.283191092093,0.00845428662151513,0.246556189734914,0
220,2.21462982200601,-0.502704211809384,"2017-09-10 00:35:00",15,112.813829974084,0.0088641614262163,0.75719244803629,0
220,2.4953203000305,-0.0831026843534808,"2017-09-10 01:05:00",15,105.046370476274,0.00951960544154033,1.07435661692359,0
